CreatedAt,UserId,UserName,UserLocation,Protected,UserFollowers,UserFriends,Tweet
21-12-2020 11:31,9.9471e+17,Stacy♥️🇯🇲,Jamaica,False,109,92,b'RT @ManUtd: An early Christmas present for @MarcusRashford in recognition of his off-the-pitch work this year \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/ERGJXr\xe2\x80\xa6'
21-12-2020 11:31,1.04932e+18,Mustapha Diallo3⃣4⃣ 🇱🇷,,False,8572,7457,b'SCOTT MCTOMINAY APPRECIATION TWEET \xe2\x8f\xab\n\nHis passion and dedication to the club is touching. Unreal player and always\xe2\x80\xa6 https://t.co/4lbc8AJSJQ'
21-12-2020 11:31,1019630790.0,Ogua Ronnie,Kampala ,False,207,251,"b""RT @ManUtdMEN: Full details of Fernandes' win here #mufc https://t.co/Du5U9mNOWg https://t.co/pP9C8FP4hv"""
21-12-2020 11:31,1.02314e+18,YoungThug 🌱,"Nairobi, Kenya",False,1350,1315,b'RT @ManUtd: An early Christmas present for @MarcusRashford in recognition of his off-the-pitch work this year \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/ERGJXr\xe2\x80\xa6'
21-12-2020 11:31,1.06568e+18,VividMike,,False,330,320,"b'RT @iam_wilsons: Let\'s do some little giveaway this afternoon for Manchester United fans. Retweet and reply ""#MUFC"" if you\'re set \xf0\x9f\x98\x8a'"
21-12-2020 11:31,1915917482.0,Ochy,"Magelang, Jawa Tengah",False,601,303,"b'RT @ManUtd: Yep, we managed to fit all of that into just two minutes and 25 seconds \xf0\x9f\x8d\xbf\xf0\x9f\x98\x85\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL https://t.co/K46ULj6DFF'"
21-12-2020 11:31,331201435.0,🇳🇬PAPAYA🍁,"Your Screen, Aso Villa",False,2489,1914,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:31,448411227.0,Louis Highsted,,False,222,11,"b""RT @utdrobbo: No team has averaged more points per game in the Premier League than #mufc since Bruno Fernandes' debut with a record of 17W\xe2\x80\xa6"""
21-12-2020 11:31,2287688644.0,oluwataelolu,🇳🇬,False,1292,4088,"b'RT @iam_wilsons: Let\'s do some little giveaway this afternoon for Manchester United fans. Retweet and reply ""#MUFC"" if you\'re set \xf0\x9f\x98\x8a'"
21-12-2020 11:31,2330464488.0,محمد ادم,New Video 👉🏻,False,583,752,b'RT @timlongsports: Many reasons media underestimate OGS\n\n1) they assume he only got the job as an ex-player\n2) they assume #MUFC is still p\xe2\x80\xa6'
21-12-2020 11:31,9.37695e+17,Steve 🇰🇪,Nairobi,False,181,1382,b'RT @Limorio_: Mood. #MUFC  https://t.co/R8veXkmY3E'
21-12-2020 11:31,93186986.0,Chadwick,"ÜT: -33.8996184,25.5505369",False,316,513,"b""If United wins the league this season...and I don't wanna get ahead of myself...do you think Pogba will want to lea\xe2\x80\xa6 https://t.co/818E5To3MW"""
21-12-2020 11:30,7.69709e+17,IOS IT ANALOG 阿古斯湖,West Borneo Indonesia,False,565,4791,b'RT @ManUtdMEN: Gary Neville issues Manchester United reality check over Premier League title chances #mufc https://t.co/rDeTr88tsh'
21-12-2020 11:30,1603363176.0,Rhanking🔥,"Lagos, Nigeria",False,1172,1024,"b'RT @ManUtd: ""He only scores penalties..."" \xf0\x9f\x91\x80\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL https://t.co/XJzZ0A8Bff'"
21-12-2020 11:30,1.07954e+18,S V M S O N,Cyprus,False,902,4031,b'RT @mufcMPB: It is known that Mois\xc3\xa9s Caicedo is going to leave Independiente del Valle. Manchester United are winning the race to sign him.\xe2\x80\xa6'
21-12-2020 11:30,1.25288e+18,Vivian,,False,213,440,b'RT @ManUtd: An early Christmas present for @MarcusRashford in recognition of his off-the-pitch work this year \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/ERGJXr\xe2\x80\xa6'
21-12-2020 11:30,1.16884e+18,kopikap,,False,266,270,b'RT @ManUtd: \xf0\x9f\x8e\xa5 You do NOT want to miss these highlights from #MUNLEE \xf0\x9f\x91\x87\n\n\xf0\x9f\x94\xb4 #MUFC\n\xf0\x9f\x8f\x86 #PL'
21-12-2020 11:30,160738392.0,𝕊𝔸𝕃𝔸ℤ𝔸ℝ,Pasar Road KL Old Boys FTW 🦉,False,952,889,"b'RT @ManUtd: Yep, we managed to fit all of that into just two minutes and 25 seconds \xf0\x9f\x8d\xbf\xf0\x9f\x98\x85\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL https://t.co/K46ULj6DFF'"
21-12-2020 11:30,7.04341e+17,ᴼᶠᶠᴵᶜᴵᴬᴸ ˢᴬᴸᴱᴱᴴ,"Yola, Nigeria",False,8107,1135,b'RT @ManUtd: An early Christmas present for @MarcusRashford in recognition of his off-the-pitch work this year \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/ERGJXr\xe2\x80\xa6'
21-12-2020 11:30,8.47162e+17,Halal Crackhead 💞❤💋,Ghana ,False,15010,14366,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:30,217201548.0,Mark James Slingsby EST 1972,Mablethorpe 🇬🇧🇺🇸🇮🇱,False,4686,5151,b'RT @ManUtd: An early Christmas present for @MarcusRashford in recognition of his off-the-pitch work this year \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/ERGJXr\xe2\x80\xa6'
21-12-2020 11:30,1.23411e+18,Prince of Antara,"Jakarta Capital Region, Indone",False,26,847,"b'RT @FabrizioRomano: Amad Diallo has finally received his passport, the deadlines have been respected.\n\nHe will fly to Manchester in January\xe2\x80\xa6'"
21-12-2020 11:30,1.04105e+18,Samee,⭐🌹,False,2742,918,b'RT @awbissaka: Great team performance \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x95\xb8 #AWB #MUFC https://t.co/AphVddMnlU'
21-12-2020 11:30,1.05041e+18,Olami,Abuja,False,3704,5000,"b'RT @iam_wilsons: Let\'s do some little giveaway this afternoon for Manchester United fans. Retweet and reply ""#MUFC"" if you\'re set \xf0\x9f\x98\x8a'"
21-12-2020 11:30,1.1917e+18,B.O.Y,Abuja ,False,344,283,b'RT @MUnitedGirl: Bruno clan in Red \xe2\x9d\xa4\xef\xb8\x8f thanks for letting us borrow him little one #MUFC https://t.co/UD4KzqydUF'
21-12-2020 11:30,1.08623e+18,Aloba Blackdude Oladayo,"Isolo, Lagos",False,215,451,"b'RT @iam_wilsons: Let\'s do some little giveaway this afternoon for Manchester United fans. Retweet and reply ""#MUFC"" if you\'re set \xf0\x9f\x98\x8a'"
21-12-2020 11:30,143799890.0,Sanctified McMada,In your Mind ,False,1262,810,"b'RT @ManUtd: Yep, we managed to fit all of that into just two minutes and 25 seconds \xf0\x9f\x8d\xbf\xf0\x9f\x98\x85\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL https://t.co/K46ULj6DFF'"
21-12-2020 11:30,2973268509.0,Aaron,"England, United Kingdom",False,129,277,b'RT @StretfordPaddck: I reckon that Norwegian PE Teacher will have a full class this morning... \xf0\x9f\x91\x80 \n\n7 games unbeaten in the Premier League (\xe2\x80\xa6'
21-12-2020 11:30,1.32072e+18,DayDay16❄,Kenya,False,398,430,b'RT @UTDPIC_: Scott McTominay \xe2\x9a\xa1\xef\xb8\x8f\n\n#mufc #ManchesterUnited https://t.co/OCHIYyL8Dg'
21-12-2020 11:30,22101064.0,Tribal Football,"London, UK",False,44414,1642,b'Ex-Man City star slams Man Utd midfielder McTominay: IDIOTIC #mufc https://t.co/0vVol4Z8ns'
21-12-2020 11:30,228123408.0,Stephen Howson 🇾🇪,Manchester,False,116818,2491,b'\xf0\x9f\x9a\xa8 5 Things We Learned vs Leeds \xf0\x9f\x9a\xa8\n\nLoved that yesterday.\n\n5 Things We Learned vs Leeds United is ready to watch now!\xe2\x80\xa6 https://t.co/5ysdikVFwV'
21-12-2020 11:30,1.31927e+18,Peter Byrne,"Newcastle Upon Tyne, England",False,13,107,b'Just seen Man Utd\xe2\x80\x99s performance yesterday. McTominay was on #MUNLEE #McTominay #MUFC https://t.co/LGvfFRnX59'
21-12-2020 11:30,1.23191e+18,Dani Syahmi,,False,13,52,b'RT @mufcMPB: It is known that Mois\xc3\xa9s Caicedo is going to leave Independiente del Valle. Manchester United are winning the race to sign him.\xe2\x80\xa6'
21-12-2020 11:30,405051662.0,.’,rent free in rivals heads ,False,568,1061,b'RT @ManUtd: An early Christmas present for @MarcusRashford in recognition of his off-the-pitch work this year \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/ERGJXr\xe2\x80\xa6'
21-12-2020 11:30,1.05339e+18,Soljaboy🐼,Heaven's gate,False,2284,2284,"b""RT @ManUtd: \xf0\x9f\x92\xac Sum up Scott's game in one word _________\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL https://t.co/8P3UUgdtDP"""
21-12-2020 11:30,9.40523e+17,i sport,,False,3482,349,b'Crisis-stricken Manchester United = title-contenders?\n\nOle Gunnar Solskjaer plays down their chances of mounting a\xe2\x80\xa6 https://t.co/Fuo6rJAS4N'
21-12-2020 11:30,57299064.0,Man United News,"Manchester, UK",False,374358,305,b'Manchester United want to sign Moises Caicedo as part of new transfer strategy | @samuelluckhurst #mufc https://t.co/iVzRYHg3ZM'
21-12-2020 11:29,1.1917e+18,B.O.Y,Abuja ,False,344,283,"b""RT @ManUtdMEN: Marcus Rashford placed third in the national vote for the Fans' Footballer of the Year award following an incredible year of\xe2\x80\xa6"""
21-12-2020 11:29,2539484409.0,Kyla,"England, United Kingdom",False,158,1095,b'RT @YorkieRed_Jojo: When the world is full of doom &amp; gloom - all you need is your team to give you a lift and put a smile back on your face\xe2\x80\xa6'
21-12-2020 11:29,1.05945e+18,Zakaria Uhibu,Ghana,False,800,2689,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:29,602849792.0,Eric.Li,"Marina del Rey, CA",False,57,502,b'RT @vishy_united: Great scouting report on Moises Caicedo....A must read imo\n\n[via @GiveItGiggsehhh ]\n#MUFC \n\nwe should Buy him even if Uni\xe2\x80\xa6'
21-12-2020 11:29,1.23283e+18,Mr B•Y Troubleman,Abuja,False,1671,3927,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:29,1.1917e+18,B.O.Y,Abuja ,False,344,283,"b'RT @ManUnitedZone_: It is the 7th time in 2 years of Solskjaer\xe2\x80\x99s management #mufc have scored 5 or more goals in a game, compared to just t\xe2\x80\xa6'"
21-12-2020 11:29,2277254565.0,awbmasterclass,"Manchester, England",False,200,606,b'Luis campos to Manchester United \xf0\x9f\x91\x8c\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3 #MUFC https://t.co/3HKk6ZtJXJ'
21-12-2020 11:29,89865507.0,AOA,,False,167,267,"b""I love how De Gea always gives a shout to the women's team. #MUFC #MUWomen https://t.co/9wVVBqDQhC"""
21-12-2020 11:29,40331315.0,LEEDS UNITED MAD 🅨,"Leeds, West Yorkshire",False,23585,5055,"b""RT @prince_chas_cca: I will say despite conceding 6 goals, Leeds best player is Meslier. Made pretty good saves and if it wasn't from him,\xe2\x80\xa6"""
21-12-2020 11:29,450697510.0,SIAM,Egypt / Giza,False,445,1197,b'RT @gem7thompson: Happy Sunday Reds!! \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5 #MUFC #MUWomen #SixOfTheBest \xf0\x9f\x94\xb4\xf0\x9f\x94\xb4 https://t.co/8imJAcaRqj'
21-12-2020 11:29,1039734774.0,Red Hugh,,False,395,770,"b""RT @Willo_1969: Class cover on new @barneyrednews. Know there's more importants things in wider scheme but at a time when sorely miss Mcr &amp;\xe2\x80\xa6"""
21-12-2020 11:29,8.11511e+17,Lydiah Martial🇰🇪,"Nairobi, Kenya",False,5014,2231,b'RT @ManUtd: Goal. Cooper scores for Leeds.\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL'
21-12-2020 11:29,1.3361e+18,David,,False,16,64,"b'RT @ManUtd: Wow, a fine addition to the #DaveSaves collection right there! \xf0\x9f\x91\x8f\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL https://t.co/f8Zr2mgrWB'"
21-12-2020 11:29,428214030.0,faathir,Malaysia,False,408,661,"b""RT @timlongsports: MISCONCEPTIONS UTD:\n\n#MUFC have made mistakes post-SAF, but behind-the-scenes they've already put them right. Yet, many\xe2\x80\xa6"""
21-12-2020 11:29,18861514.0,fiche a haon ag teacht.,An tAontas Eorpach,False,680,931,b'RT @pkwestel: Remember how Leeds waited 14 years to go 2-0 down to Scott McTominay inside of four minutes \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #MUFC'
21-12-2020 11:29,1.23629e+18,FOLORUN$HO,,False,459,1880,"b'RT @ManUnitedZone_: Solskjaer on McTominay: ""Scott used to be a striker as a kid. He is a physical monster - he can win in the air, he wins\xe2\x80\xa6'"
21-12-2020 11:29,1.17723e+18,cpd,,False,33,115,b'RT @HarryMaguire93: Well that was fun ... \xf0\x9f\x94\xb4\xe2\x9e\x953\xef\xb8\x8f\xe2\x83\xa3 #MUFC https://t.co/X6kU8aYz93'
21-12-2020 11:29,496897485.0,Ope,,False,931,734,"b'RT @ManUtd: ""He only scores penalties..."" \xf0\x9f\x91\x80\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL https://t.co/XJzZ0A8Bff'"
21-12-2020 11:29,3386316016.0,@PeterUnited86,"England, United Kingdom",False,70,575,b'RT @StretfordPaddck: I reckon that Norwegian PE Teacher will have a full class this morning... \xf0\x9f\x91\x80 \n\n7 games unbeaten in the Premier League (\xe2\x80\xa6'
21-12-2020 11:29,8.80913e+17,Jomo,,False,2691,556,b'#MUFC average position Vs Leeds shows a high line football with a narrow approach that easily allowed MUFC to fill\xe2\x80\xa6 https://t.co/DzKNskUUy8'
21-12-2020 11:29,191121916.0,Steadify🔥👑💹,"Lagos,Nigeria.",False,1232,1256,"b'@iam_wilsons ""#MUFC""... DOF I\'ve never won your giveaway o'"
21-12-2020 11:29,9.60402e+17,Dim Optimus Maximus,Heaven,False,845,805,"b'RT @iam_wilsons: Let\'s do some little giveaway this afternoon for Manchester United fans. Retweet and reply ""#MUFC"" if you\'re set \xf0\x9f\x98\x8a'"
21-12-2020 11:29,50003722.0,Nickelodeon Kid,Athlone Co.Westmeath ,False,545,545,b'RT @_benparsons: Sir Alex was in the stands tonight and would have loved Scott McTominay in his own team #mufc https://t.co/xbXSlCsR1i'
21-12-2020 11:29,1.21957e+18,muneef Abdallah Musa,Kingdom of Saudi Arabia,False,285,193,b'RT @ManUtd: Who else woke up with some serious #MondayMotivation this morning? \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b\n\n#MUFC https://t.co/FhydYdpZvr'
21-12-2020 11:28,761111616.0,Aziz Zizu Juma,"Nairobi, Kenya",False,58,596,b'RT @mufcMPB: It is known that Mois\xc3\xa9s Caicedo is going to leave Independiente del Valle. Manchester United are winning the race to sign him.\xe2\x80\xa6'
21-12-2020 11:28,1.19802e+18,𝑵𝒎𝒐𝒏𝒆𝒚𝒚 🇳🇴,"Oslo, Norway",False,2915,2608,b'RT @ManUnitedZone_: Danish University professor Andreas Beck Holm has reported the FA to @kickitout for cultural racism against Edinson Cav\xe2\x80\xa6'
21-12-2020 11:28,414355685.0,Zeeshan Masih,"Cardiff, Wales",False,2863,1500,"b'RT @UnitedPeoplesTV: Man United 6-2 Leeds United \xe2\x80\x93 FT thoughts:\n-McSauce MOTM, brilliant all-round performance\n-Great way for Ole to celebr\xe2\x80\xa6'"
21-12-2020 11:28,245431520.0,Mohsin Dasoo,Vereeniging  South Africa,False,2171,2064,"b'RT @_Rob_B: ""Ole\'s got no tactics.""\n\nOle tactically deals with legendary coach Bielsa &amp; smashes his team 6-2.\n\n""Ole still doesn\'t have tact\xe2\x80\xa6'"
21-12-2020 11:28,191121916.0,Steadify🔥👑💹,"Lagos,Nigeria.",False,1232,1256,"b'RT @iam_wilsons: Let\'s do some little giveaway this afternoon for Manchester United fans. Retweet and reply ""#MUFC"" if you\'re set \xf0\x9f\x98\x8a'"
21-12-2020 11:28,7.03516e+17,?,"Kano, Nigeria",False,1011,820,b'RT @ManUnitedZone_: Van Gaal: \xe2\x80\x9cThe football he [Ole] brings is of a counter attacking team. He always adapts to his opponents. And he is pl\xe2\x80\xa6'
21-12-2020 11:28,1.26157e+18,Ellocoforleeds,,False,38,74,b'POST MATCH THOUGHTS \n\nDEFENSIVELY NOT GOOD ENOUGH!! IS IT TIME TO INVEST IN THE DEFENCE IN JANUARY?\xe2\x80\xa6 https://t.co/nAkGCKBIYh'
21-12-2020 11:28,8.39881e+17,Dinz🇿🇼,At the Xgames ,False,180,1706,b'RT @ManUtd: An early Christmas present for @MarcusRashford in recognition of his off-the-pitch work this year \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/ERGJXr\xe2\x80\xa6'
21-12-2020 11:28,1563365431.0,keyless,,False,12,22,b'RT @ManUtd: \xe2\x9a\xbd\xe2\x9a\xbd\xe2\x9a\xbd\xe2\x9a\xbd\xe2\x9a\xbd\xe2\x9a\xbd\n\nWHAT A PERFORMANCE! \xf0\x9f\xa4\xa9\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL\n@Chevrolet'
21-12-2020 11:28,1.29211e+18,أمنية,"Shebin elkom, elmnofia",False,1222,907,b'RT @UTDPIC_: Scott McTominay \xe2\x9a\xa1\xef\xb8\x8f\n\n#mufc #ManchesterUnited https://t.co/OCHIYyL8Dg'
21-12-2020 11:28,3348679983.0,AmazonBay4u,"New York, USA",False,4184,4986,b'#RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:28,278191622.0,Michael Onoja,I'll be there soon..,False,235,1688,b'RT @ManUnitedZone_: Van Gaal: \xe2\x80\x9cThe football he [Ole] brings is of a counter attacking team. He always adapts to his opponents. And he is pl\xe2\x80\xa6'
21-12-2020 11:28,712676897.0,Santa Fraud 🎅,On the move,False,44608,3021,b'RT @_benparsons: Sir Alex was in the stands tonight and would have loved Scott McTominay in his own team #mufc https://t.co/xbXSlCsR1i'
21-12-2020 11:28,221387180.0,Nawa,Zambia,False,634,3306,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:28,2277254565.0,awbmasterclass,"Manchester, England",False,200,606,"b'""Ole\'s got no tactics.""\n\nOle tactically deals with legendary coach Bielsa &amp; smashes his team 6-2.\n\n""Ole still doesn\xe2\x80\xa6 https://t.co/Mdoy0Tvywr'"
21-12-2020 11:28,1.27346e+18,Rhys,,False,14,214,"b""RT @SkySports: Did #MUFC announce their title credentials with yesterday's win? \xf0\x9f\xa4\x94\xf0\x9f\x9f\xa5"""
21-12-2020 11:28,1.32955e+18,BoylePete1970,,False,4775,1405,"b""RT @Willo_1969: Class cover on new @barneyrednews. Know there's more importants things in wider scheme but at a time when sorely miss Mcr &amp;\xe2\x80\xa6"""
21-12-2020 11:28,509733948.0,YINUSA TOHEEB ORIRE (Fortune),"Lagos, Nigeria",False,1880,1669,"b'RT @iam_wilsons: Let\'s do some little giveaway this afternoon for Manchester United fans. Retweet and reply ""#MUFC"" if you\'re set \xf0\x9f\x98\x8a'"
21-12-2020 11:28,1056237805.0,Heyho,"Accra,Ghana",False,640,580,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:28,1.2657e+18,akiola botwe,,False,897,1158,"b'RT @ManUnitedZone_: It is the 7th time in 2 years of Solskjaer\xe2\x80\x99s management #mufc have scored 5 or more goals in a game, compared to just t\xe2\x80\xa6'"
21-12-2020 11:28,1.00412e+18,Father John,"Hartford, CT",False,1477,1135,"b'RT @iam_wilsons: Manchester United fans are social butterflies: friendly, warm, clever, quick-witted with a good sense of humour. #MUFC'"
21-12-2020 11:28,999036722.0,เอ็นดูกัซแบบไม่มีอะไรกั้นIGOTU💚IGOT7🐍🐰🌴🌼🐥,Uthopia,False,418,203,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:28,1.16357e+18,Bxseez,Comfort zone ,False,571,1050,b'Imagine not having Bruno Fernandes in your team. \n\nThis are Fifa career mode numbers \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 \n#brunofernandes #mufc https://t.co/oTwBLm64uh'
21-12-2020 11:28,4877872918.0,Le🅾️ 🗯🦄🇳🇬🇬🇭,"Accra, Ghana",False,3263,3190,"b'RT @iam_wilsons: Let\'s do some little giveaway this afternoon for Manchester United fans. Retweet and reply ""#MUFC"" if you\'re set \xf0\x9f\x98\x8a'"
21-12-2020 11:28,2949494496.0,ᑕᕼᗩᖇᒪ,"Malacca, Malaysia",False,295,359,"b'RT @ManUnitedZone_: Roy Keane on Mctominay: ""I even like his haircut, I think his haircut has made him sharper."" #MUFC [Sky] https://t.co/i\xe2\x80\xa6'"
21-12-2020 11:27,9.33184e+17,GazUnlimited,London,False,157,158,"b""RT @ManUtd: The first time we've scored six or more in a #PL game since United 8 Arsenal 2 in 2011...\n\nAnd look who was there to enjoy it\xe2\x80\xa6"""
21-12-2020 11:27,1343871985.0,MeOwN UnItEd,"Pinang, Malaysia",False,414,629,b'RT @HarryMaguire93: Well that was fun ... \xf0\x9f\x94\xb4\xe2\x9e\x953\xef\xb8\x8f\xe2\x83\xa3 #MUFC https://t.co/X6kU8aYz93'
21-12-2020 11:27,509733948.0,YINUSA TOHEEB ORIRE (Fortune),"Lagos, Nigeria",False,1880,1669,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:27,819184700.0,#GlazersOut,"Bangkok, Thailand",False,193,245,b'RT @StretfordPaddck: I reckon that Norwegian PE Teacher will have a full class this morning... \xf0\x9f\x91\x80 \n\n7 games unbeaten in the Premier League (\xe2\x80\xa6'
21-12-2020 11:27,3130025794.0,Buubuu 👷‍♂️,🇳🇬 × World.,False,6822,6671,"b'RT @ManUnitedZone_: Roy Keane on Leeds United\'s 59% possession: ""Everyone talks about stats, but score-lines are every important."" #MUFC [S\xe2\x80\xa6'"
21-12-2020 11:27,116498642.0,Gharbieh,Lebanon,False,2646,1942,b'RT @UnitedsUpdate: The Boss &amp; little Scotty \xe2\x9d\xa4\xef\xb8\x8f \n\n#MUFC https://t.co/YW4kQgcMB8'
21-12-2020 11:27,1111985162.0,Nyarkovibz,"Ghana,Accra",False,203,658,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:27,1414725044.0,Cruxy,"Manchester, England, UK 🐝🇬🇧",False,205,221,"b""Don't listen to this basement fraud, Mark Down Synbridge @markgoldbridge #MUFC https://t.co/o0tDvghs87"""
21-12-2020 11:27,2558030421.0,Dark Horse,"Theatre of Dreams, Manchester",False,2714,2288,"b'RT @ManUtd: Playing football is an art, and @B_Fernandes8 is Picasso \xf0\x9f\x8e\xa8\n\n\xf0\x9f\x94\xb4 #MUFC\n#\xef\xb8\x8f\xe2\x83\xa3 #MUNLEE\n\xf0\x9f\x8f\x86 #PL https://t.co/Th5Z7eZCi3'"
21-12-2020 11:27,299807619.0,Kunal Gaikwad,Bombay,False,748,2574,"b'RT @Ach_krish07: Jim beglin after 86th minute : \xe2\x80\x9cLook at how Leeds can make it 6-6, a team with such mentality. You can\xe2\x80\x99t play for Bielsa i\xe2\x80\xa6'"
21-12-2020 11:27,1.06793e+18,MATHIAS JACOB,Lagos Nigeria,False,492,3201,"b'RT @iam_wilsons: Let\'s do some little giveaway this afternoon for Manchester United fans. Retweet and reply ""#MUFC"" if you\'re set \xf0\x9f\x98\x8a'"
21-12-2020 11:27,769372717.0,Yobel Manuel Oktapianus Rajagukguk,"Tangerang, Banten",False,83,74,b'v4.1.0 Update Celebration Campaign is underway!\nGet 1 free Manchester United player of your choice now! #pescm #MUFC https://t.co/A2AwM9zYPg'
21-12-2020 11:27,1366083752.0,Shishir (शिशिर),India,False,277,366,"b""We know it ain't a Ferrari rather a newly made Ford. Stuttering and jarring, breathtaking at times yet crash prone\xe2\x80\xa6 https://t.co/Ih2Zy4y8Dn"""
21-12-2020 11:27,1.33925e+18,Mo 🙉,IYI ,False,8,165,b'This is just pure incompetence now when defending against corners. I swear I was taught in primary school to mark t\xe2\x80\xa6 https://t.co/JKcmdD3u1D'
21-12-2020 11:27,7.59877e+17,nasim🔰⬜,my head,False,1061,1084,"b'RT @timlongsports: Critics often disrespect OGS with, \xe2\x80\x9cit\xe2\x80\x99s just because he has the better players\xe2\x80\x9d\n\nRemember under the previous manager wh\xe2\x80\xa6'"
21-12-2020 11:27,1.33149e+18,박민우,,False,62,311,b'RT @ManUtdMEN: Gary Neville issues Manchester United reality check over Premier League title chances #mufc https://t.co/rDeTr88tsh'
21-12-2020 11:27,3398401565.0,Mr. Martey,"Tokyo-to, Japan",False,6323,5075,b'RT @ManUtd: \xf0\x9f\x93\x88 Confidence in the camp is high as we continue through the festive period! \xf0\x9f\x8e\x85\n\n#MUFC'
21-12-2020 11:26,436255754.0,David🇬🇧🇮🇪🇺🇸,,False,274,155,b'RT @PaperUtd: \xf0\x9f\x93\xbd\n\nBruno\xe2\x80\x99s family reaction after he scored! \n\n#manutd\n#mufc\n#ggmu\n\n https://t.co/WjqruAtTwQ'
21-12-2020 11:26,7.54399e+17,Benji🅙 🇳🇴,Vancouver Rat HQ,False,1177,1616,b'RT @ManUtd: An early Christmas present for @MarcusRashford in recognition of his off-the-pitch work this year \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/ERGJXr\xe2\x80\xa6'
21-12-2020 11:26,1.21957e+18,muneef Abdallah Musa,Kingdom of Saudi Arabia,False,285,193,b'RT @ManUtd: An early Christmas present for @MarcusRashford in recognition of his off-the-pitch work this year \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC https://t.co/ERGJXr\xe2\x80\xa6'
